path                                                                        , name                                                    , original                                           , subject_1      , subject_2   , subject_3, subject_4, subject_5, century, author    , prov , ID_vol         , number, P_Page, A_Art, P.01, P.02, A.01, A.02, A.03, A.04, A.05, A.06, A.07, A.08, Text, Fig, Deco, Mus, Let, annotation_id, id  , P_Page_annotation, A_Art_annotation, P.01_annotation, P.02_annotation, A.01_annotation, A.02_annotation, A.03_annotation, A.04_annotation, A.05_annotation, A.06_annotation, A.07_annotation, A.08_annotation, Text_annotation, Fig_annotation, Deco_annotation, Mus_annotation, Let_annotation, category, subclass           , labels   , ID_GFN, id_slice, id_cluster, id_ring
P_Page/P.01_Manuscript/P.01_Deco_14CDLoC-261.jpg                            , P.01_Deco_14CDLoC-261.jpg                               , P.01_Deco_14CDLoC-261                              , Deco           ,             ,          ,          ,          ,      14, CD        , LoC  , 14CDLoC        ,    261,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    1,   0,   1,          6417, 2149,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        1,          0,       2
P_Page/P.01_Manuscript/P.01_Deco_15AlmLoC-30.jpg                            , P.01_Deco_15AlmLoC-30.jpg                               , P.01_Deco_15AlmLoC-30                              , Deco           ,             ,          ,          ,          ,      15, Alm       , LoC  , 15AlmLoC       ,     30,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    1,   0,   1,          6423, 2150,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_0,       ,        1,          0,       3
P_Page/P.01_Manuscript/P.01_ArC-CMock_12AninLoC.jpg                         , P.01_ArC-CMock_12AninLoC.jpg                            , P.01_ArC-CMock_12AninLoC                           , ArC            , MockC       ,          ,          ,          ,      12, Anin      , LoC  , 12AninLoC      ,      0,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   1,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               0,              1,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 0_1_0_0_0,       ,        5,          5,       1
P_Page/P.02_Print/P.02_Skeleton_14PDLoC-12.jpg                              , P.02_Skeleton_14PDLoC-12.jpg                            , P.02_Skeleton_14PDLoC-12                           , Skeleton       ,             ,          ,          ,          ,      14, PD        , LoC  , 14PDLoC        ,     12,      1,     0,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    0,   0,   0,              ,     ,                 1,                0,               0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               0,              0,              0, 1_0     , 0_1_0_0_0_0_0_0_0_0, 1_1_0_0_0,       ,        1,          8,       2
P_Page/P.01_Manuscript/P.01_Deco_14BF2LoC-026.jpg                           , P.01_Deco_14BF2LoC-026.jpg                              , P.01_Deco_14BF2LoC-026                             , Deco           ,             ,          ,          ,          ,      14, BF2       , LoC  , 14BF2LoC       ,     26,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    1,   0,   1,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        1,          0,       2
P_Page/P.01_Manuscript/P.01_S_12MHAnLoC-09.jpg                              , P.01_S_12MHAnLoC-09.jpg                                 , P.01_S_12MHAnLoC-09                                , S              ,             ,          ,          ,          ,      12, MHAn      , LoC  , 12MHAnLoC      ,      9,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   1,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               0,              1,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 0_1_0_0_0,       ,        0,          1,       1
P_Page/P.01_Manuscript/P.01_Ent_14AnfTSHarv.jpg                             , P.01_Ent_14AnfTSHarv.jpg                                , P.01_Ent_14AnfTSHarv                               , Ent            ,             ,          ,          ,          ,      14, AnfTS     , Harv , 14AnfTSHarv    ,      0,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    1,   0,   0,          6424, 2155,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_1,       ,        4,          5,       2
P_Page/P.01_Manuscript/P.01_LastS_12AninLoC-01.jpg                          , P.01_LastS_12AninLoC-01.jpg                             , P.01_LastS_12AninLoC-01                            , LastS          ,             ,          ,          ,          ,      12, Anin      , LoC  , 12AninLoC      ,      1,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    0,   0,   0,          6425, 2156,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               0,              1,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 0_1_0_0_0,       ,        5,          4,       1
P_Page/P.01_Manuscript/P.01_Text_14DLLoC-036.jpg                            , P.01_Text_14DLLoC-036.jpg                               , P.01_Text_14DLLoC-036                              , Text           ,             ,          ,          ,          ,      14, DL        , LoC  , 14DLLoC        ,     36,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Deco_14SDV2LoC-046.jpg                          , P.01_Deco_14SDV2LoC-046.jpg                             , P.01_Deco_14SDV2LoC-046                            , Deco           ,             ,          ,          ,          ,      14, SDV2      , LoC  , 14SDV2LoC      ,     46,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   1,          6426, 2158,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        1,          0,       2
P_Page/P.01_Manuscript/P.01_Text_14STLoC-010.jpg                            , P.01_Text_14STLoC-010.jpg                               , P.01_Text_14STLoC-010                              , Text           ,             ,          ,          ,          ,      14, ST        , LoC  , 14STLoC        ,     10,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.02_Print/P.02_Text_15BdBLoC-06.jpg                                 , P.02_Text_15BdBLoC-06.jpg                               , P.02_Text_15BdBLoC-06                              , Text           ,             ,          ,          ,          ,      15, BdB       , LoC  , 15BdBLoC       ,      6,      1,     0,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    0,   0,   0,          6427, 2160,                 1,                0,               0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              1,              0, 1_0     , 0_1_0_0_0_0_0_0_0_0, 1_0_0_1_0,       ,        0,          0,       3
P_Page/P.01_Manuscript/P.01_Mus_12JdT3LoC-013.jpg                           , P.01_Mus_12JdT3LoC-013.jpg                              , P.01_Mus_12JdT3LoC-013                             , Mus            ,             ,          ,          ,          ,      12, JdT3      , LoC  , 12JdT3LoC      ,     13,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   0,    0,   1,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               0,              0,               0,              1,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 0_0_0_1_0,       ,        3,          0,       1
P_Page/P.01_Manuscript/P.01_Text_14SenLoC-022.jpg                           , P.01_Text_14SenLoC-022.jpg                              , P.01_Text_14SenLoC-022                             , Text           ,             ,          ,          ,          ,      14, Sen       , LoC  , 14SenLoC       ,     22,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Deco_13AniLoC-039.jpg                           , P.01_Deco_13AniLoC-039.jpg                              , P.01_Deco_13AniLoC-039                             , Deco           ,             ,          ,          ,          ,      13, Ani       , LoC  , 13AniLoC       ,     39,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   1,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_1,       ,        1,          0,       1
P_Page/P.01_Manuscript/P.01_Text_15ADLoC-042.jpg                            , P.01_Text_15ADLoC-042.jpg                               , P.01_Text_15ADLoC-042                              , Text           ,             ,          ,          ,          ,      15, AD        , LoC  , 15ADLoC        ,     42,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       3
P_Page/P.01_Manuscript/P.01_Text_14PKLoC-032.jpg                            , P.01_Text_14PKLoC-032.jpg                               , P.01_Text_14PKLoC-032                              , Text           ,             ,          ,          ,          ,      14, PK        , LoC  , 14PKLoC        ,     32,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Text_15DALoC-045.jpg                            , P.01_Text_15DALoC-045.jpg                               , P.01_Text_15DALoC-045                              , Text           ,             ,          ,          ,          ,      15, DA        , LoC  , 15DALoC        ,     45,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       3
P_Page/P.01_Manuscript/P.01_Text_14STLoC-009.jpg                            , P.01_Text_14STLoC-009.jpg                               , P.01_Text_14STLoC-009                              , Text           ,             ,          ,          ,          ,      14, ST        , LoC  , 14STLoC        ,      9,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Text_12AntLoC-031.jpg                           , P.01_Text_12AntLoC-031.jpg                              , P.01_Text_12AntLoC-031                             , Text           ,             ,          ,          ,          ,      12, Ant       , LoC  , 12AntLoC       ,     31,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       1
P_Page/P.01_Manuscript/P.01_MeB_15AneuKB-02.jpeg                            , P.01_MeB_15AneuKB-02.jpeg                               , P.01_MeB_15AneuKB-02                               , MeB            ,             ,          ,          ,          ,      15, An        , euKB , 15AneuKB       ,      2,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    1,   0,   1,          6428, 2169,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_0,       ,        2,          2,       3
P_Page/P.01_Manuscript/P.01_Deco_14BF4LoC-023.jpg                           , P.01_Deco_14BF4LoC-023.jpg                              , P.01_Deco_14BF4LoC-023                             , Deco           ,             ,          ,          ,          ,      14, BF4       , LoC  , 14BF4LoC       ,     23,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,          6429, 2170,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        1,          0,       2
P_Page/P.01_Manuscript/P.01_Text_14MoDGLoC-081.jpg                          , P.01_Text_14MoDGLoC-081.jpg                             , P.01_Text_14MoDGLoC-081                            , Text           ,             ,          ,          ,          ,      14, MoDG      , LoC  , 14MoDGLoC      ,     81,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_AnS_15AneuKB-01.jpeg                            , P.01_AnS_15AneuKB-01.jpeg                               , P.01_AnS_15AneuKB-01                               , AnS            ,             ,          ,          ,          ,      15, An        , euKB , 15AneuKB       ,      1,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    1,   0,   1,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_1,       ,        4,          3,       3
P_Page/P.02_Print/P.02_Text_16FCLoC-30.jpg                                  , P.02_Text_16FCLoC-30.jpg                                , P.02_Text_16FCLoC-30                               , Text           ,             ,          ,          ,          ,      16, FC        , LoC  , 16FCLoC        ,     30,      1,     0,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 0_1_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       4
P_Page/P.01_Manuscript/P.01_Text_14MdCCLoC-026.jpg                          , P.01_Text_14MdCCLoC-026.jpg                             , P.01_Text_14MdCCLoC-026                            , Text           ,             ,          ,          ,          ,      14, MdCC      , LoC  , 14MdCCLoC      ,     26,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Mus_15DALoC-077.jpg                             , P.01_Mus_15DALoC-077.jpg                                , P.01_Mus_15DALoC-077                               , Mus            ,             ,          ,          ,          ,      15, DA        , LoC  , 15DALoC        ,     77,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,          6430, 2175,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              1,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_1_0,       ,        3,          0,       3
P_Page/P.01_Manuscript/P.01_Text_14SdVLoC-152.jpg                           , P.01_Text_14SdVLoC-152.jpg                              , P.01_Text_14SdVLoC-152                             , Text           ,             ,          ,          ,          ,      14, SdV       , LoC  , 14SdVLoC       ,    152,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Text_15KSLoC-038.jpg                            , P.01_Text_15KSLoC-038.jpg                               , P.01_Text_15KSLoC-038                              , Text           ,             ,          ,          ,          ,      15, KS        , LoC  , 15KSLoC        ,     38,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       3
P_Page/P.01_Manuscript/P.01_S(Era)M_14MdLHGetty.jpg                         , P.01_S(Era)M_14MdLHGetty.jpg                            , P.01_S(Era)M_14MdLHGetty                           , S(Era)         ,             ,          ,          ,          ,      14, MdLH      , Getty, 14MdLHGetty    ,      0,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    1,   0,   1,          6431, 2178,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_0,       ,        0,          1,       2
P_Page/P.01_Manuscript/P.01_S(M)_14SdVLoC-05.jpg                            , P.01_S(M)_14SdVLoC-05.jpg                               , P.01_S(M)_14SdVLoC-05                              , S(M)           ,             ,          ,          ,          ,      14, SdV       , LoC  , 14SdVLoC       ,      5,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    1,   0,   0,          6432, 2179,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_1,       ,        0,          1,       2
P_Page/P.01_Manuscript/P.01_Fig_15LCADLoC-24.jpg                            , P.01_Fig_15LCADLoC-24.jpg                               , P.01_Fig_15LCADLoC-24                              , Fig            ,             ,          ,          ,          ,      15, LCAD      , LoC  , 15LCADLoC      ,     24,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,          6433, 2180,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        0,          7,       3
P_Page/P.01_Manuscript/P.01_Fig_14BdE1LoC-021.jpg                           , P.01_Fig_14BdE1LoC-021.jpg                              , P.01_Fig_14BdE1LoC-021                             , Fig            ,             ,          ,          ,          ,      14, BdE1      , LoC  , 14BdE1LoC      ,     21,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    1,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_0,       ,        0,          7,       2
P_Page/P.01_Manuscript/P.01_Text_12AntLoC-060.jpg                           , P.01_Text_12AntLoC-060.jpg                              , P.01_Text_12AntLoC-060                             , Text           ,             ,          ,          ,          ,      12, Ant       , LoC  , 12AntLoC       ,     60,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,          6434, 2182,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_0,       ,        0,          0,       1
P_Page/P.01_Manuscript/P.01_Pro(Zac)_12AnFrLi2Getty.jpeg                    , P.01_Pro(Zac)_12AnFrLi2Getty.jpeg                       , P.01_Pro(Zac)_12AnFrLi2Getty                       , Pro(Zac)       ,             ,          ,          ,          ,      12, AnFrLi2   , Getty, 12AnFrLi2Getty ,      0,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    1,   0,   1,          6435, 2183,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_0,       ,        2,          1,       1
P_Page/P.01_Manuscript/P.01_Text_14CDLoC-040.jpg                            , P.01_Text_14CDLoC-040.jpg                               , P.01_Text_14CDLoC-040                              , Text           ,             ,          ,          ,          ,      14, CD        , LoC  , 14CDLoC        ,     40,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.02_Print/P.02_Text_14CC1LoC-24.jpg                                 , P.02_Text_14CC1LoC-24.jpg                               , P.02_Text_14CC1LoC-24                              , Text           ,             ,          ,          ,          ,      14, CC1       , LoC  , 14CC1LoC       ,     24,      1,     0,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 0_1_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Deco_14MDPBGetty-04.jpg                         , P.01_Deco_14MDPBGetty-04.jpg                            , P.01_Deco_14MDPBGetty-04                           , Deco           ,             ,          ,          ,          ,      14, MDPB      , Getty, 14MDPBGetty    ,      4,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    1,   0,   1,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        1,          0,       2
P_Page/P.01_Manuscript/P.01_Text_14MoDGLoC-077.jpg                          , P.01_Text_14MoDGLoC-077.jpg                             , P.01_Text_14MoDGLoC-077                            , Text           ,             ,          ,          ,          ,      14, MoDG      , LoC  , 14MoDGLoC      ,     77,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Text_14GdTLoC-068.jpg                           , P.01_Text_14GdTLoC-068.jpg                              , P.01_Text_14GdTLoC-068                             , Text           ,             ,          ,          ,          ,      14, GdT       , LoC  , 14GdTLoC       ,     68,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Text_14DLLoC-046.jpg                            , P.01_Text_14DLLoC-046.jpg                               , P.01_Text_14DLLoC-046                              , Text           ,             ,          ,          ,          ,      14, DL        , LoC  , 14DLLoC        ,     46,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       2
P_Page/P.01_Manuscript/P.01_Mus_14PKLoC-01.jpg                              , P.01_Mus_14PKLoC-01.jpg                                 , P.01_Mus_14PKLoC-01                                , Mus            ,             ,          ,          ,          ,      14, PK        , LoC  , 14PKLoC        ,      1,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,          6436, 2190,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               0,              0,               0,              1,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 0_0_0_1_0,       ,        3,          0,       2
P_Page/P.01_Manuscript/P.01_Text_15ADLoC-032.jpg                            , P.01_Text_15ADLoC-032.jpg                               , P.01_Text_15ADLoC-032                              , Text           ,             ,          ,          ,          ,      15, AD        , LoC  , 15ADLoC        ,     32,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_0_0_0,       ,        0,          0,       3
P_Page/P.01_Manuscript/P.01_King(Av)_14HSGetty-01.jpeg                      , P.01_King(Av)_14HSGetty-01.jpeg                         , P.01_King(Av)_14HSGetty-01                         , Fig(M)         ,             ,          ,          ,          ,      14, HS        , Getty, 14HSGetty      ,      1,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   1,    0,   0,   0,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               0,              1,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 0_1_0_0_0,       ,        0,          7,       2
P_Page/P.01_Manuscript/P.01_CrownT_12AntLoC.jpg                             , P.01_CrownT_12AntLoC.jpg                                , P.01_CrownT_12AntLoC                               , CrownT         ,             ,          ,          ,          ,      12, Ant       , LoC  , 12AntLoC       ,      0,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    0,   0,   1,          6437, 2193,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               0,              0,              0, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_0_0_0,       ,        2,          5,       1
P_Page/P.01_Manuscript/P.01_Deco_14BF5LoC-012.jpg                           , P.01_Deco_14BF5LoC-012.jpg                              , P.01_Deco_14BF5LoC-012                             , Deco           ,             ,          ,          ,          ,      14, BF5       , LoC  , 14BF5LoC       ,     12,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,          6438, 2194,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        1,          0,       2
P_Page/P.01_Manuscript/P.01_Deco_14BF4LoC-068.jpg                           , P.01_Deco_14BF4LoC-068.jpg                              , P.01_Deco_14BF4LoC-068                             , Deco           ,             ,          ,          ,          ,      14, BF4       , LoC  , 14BF4LoC       ,     68,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   0,    0,   0,   0,          6439, 2195,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              0,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_0_1_0_1,       ,        1,          0,       2
P_Page/P.01_Manuscript/P.01_Cr_14AneuKB-37.jpeg                             , P.01_Cr_14AneuKB-37.jpeg                                , P.01_Cr_14AneuKB-37                                , Cr             ,             ,          ,          ,          ,      14, An        , euKB , 14AneuKB       ,     37,      1,     0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,   1,    1,   0,   1,              ,     ,                 1,                0,               1,               0,               0,               0,               0,               0,               0,               0,               0,               0,               1,              1,               1,              0,              1, 1_0     , 1_0_0_0_0_0_0_0_0_0, 1_1_1_0_1,       ,        3,          5,       2
